"","id","DIC"
"425",1879,2052.1797855702
"426",1880,2140.66446496286
"427",1881,2003.36401414333
"428",1882,2192.72620069048
"429",1883,2242.7997236994
"430",1884,2202.3943078037
"431",1885,2254.40901220772
"432",1886,2105.95652529169
"433",1887,2080.05666191543
"434",1888,2313.18095872199
"435",1889,2028.20106485789
"436",1890,2263.32213660231
"437",1891,2194.43426702308
"438",1892,2316.74154361315
"439",1893,2008.65389097809
"440",1894,2001.78864919736
"441",1895,2003.23784564535
"442",1896,2068.62214580193
"443",1897,2163.69534712849
"444",1898,1997.36296858281
"445",1899,2242.09794897863
"446",1900,2315.43771001746
"447",1901,2003.45819937487
"448",1902,2229.26363007144
"449",1903,2164.54048711194
"450",1904,2261.29745255298
"451",1905,2319.49085898436
"452",1906,2001.58742082784
"453",1907,2200.34712719835
"454",1908,2318.04500852476
"455",1909,1997.06970460564
"456",1910,2007.74007166843
"457",1911,2177.71532998073
"458",1912,2243.32060433034
"459",1913,2261.00116954121
"460",1914,2115.82438148213
"461",1915,2240.81483534334
"462",1916,2077.17264936519
"463",1917,2313.84628035391
"464",1918,2000.56444710917
"465",1919,2180.63584153846
"466",1920,2271.6886063226
"467",1921,1999.60139917637
"468",1922,1999.57602870192
"469",1923,1998.1625716946
"470",1924,2066.90882589219
"471",1925,2250.29045037241
"472",1926,2313.91001135566
"473",1927,1996.29966689767
"474",1928,2154.73557181406
"475",1929,2002.36057373433
"476",1930,2101.65376069169
"477",1931,2204.11860149157
"478",1932,2284.1145891898
"479",1933,2134.43828340947
"480",1934,2219.94793337524
"481",1935,1999.53602058551
"482",1936,2177.5314837227
"483",1937,2245.71097915609
"484",1938,2020.28730285358
"485",1939,2238.71961319866
