"","id","DIC"
"271",1725,2311.87344821403
"272",1726,2072.81625589336
"273",1727,2107.8846531876
"274",1728,2239.43035694008
"275",1729,2110.72037270071
"276",1730,2179.41284600307
"277",1731,2268.36829640604
"278",1732,2244.49984613364
"279",1733,2246.62780450204
"280",1734,2316.68121755692
"281",1735,2106.93729053802
"282",1736,2193.60219608473
"283",1737,2018.53552967215
"284",1738,2081.68420297605
"285",1739,2209.874380862
"286",1740,2068.93811345017
"287",1741,2003.20454709955
"288",1742,2236.09882140323
"289",1743,2025.00617798535
"290",1744,2035.22173233371
"291",1745,2055.65471984756
"292",1746,1999.09362349469
"293",1747,2246.18356146774
"294",1748,2044.00785437227
"295",1749,2024.63545945548
"296",1750,2025.58252755385
"297",1751,2319.43496845867
"298",1752,2271.60314890561
"299",1753,2004.9455567856
"300",1754,2007.58165814406
"301",1755,2251.18228047643
"302",1756,2185.93486791238
"303",1757,2310.03579253737
"304",1758,2008.69110100011
"305",1759,2006.94527327745
"306",1760,2010.04279660905
"307",1761,2010.23785945549
"308",1762,2013.08807030208
"309",1763,2055.07991914314
"310",1764,2158.8622581862
"311",1765,2250.95831034148
"312",1766,2047.72754108006
"313",1767,2016.21237515302
"314",1768,2031.1916995967
"315",1769,2240.73443210143
"316",1770,2313.28945231959
"317",1771,2012.86452521112
"318",1772,2206.52390200326
"319",1773,2233.75303239802
"320",1774,2010.58061460469
"321",1775,2209.56775474216
"322",1776,2208.35041650322
"323",1777,2007.721459181
"324",1778,2010.09817925134
"325",1779,2311.01113895017
"326",1780,2098.97285470038
"327",1781,2143.70750329907
"328",1782,2123.51445923098
"329",1783,2167.07743584767
"330",1784,2013.39012977384
"331",1785,2017.97129258145
"332",1786,2154.70084568316
"333",1787,2026.21783609122
"334",1788,2268.20732610143
"335",1789,2024.87988939036
"336",1790,2222.92069391179
"337",1791,2316.32906766833
"338",1792,2008.8829992559
"339",1793,2238.17064747542
"340",1794,2339.82880718577
"341",1795,2145.71119673836
"342",1796,1991.5026892493
"343",1797,2009.07989662189
"344",1798,2229.91026973335
"345",1799,2015.83516693927
"346",1800,2237.15189579832
"347",1801,2233.55236781278
"348",1802,2002.53965130155
"349",1803,2004.01763521832
"350",1804,2013.66722213134
"351",1805,2031.63371363365
"352",1806,2064.49911570436
"353",1807,2001.71343074614
"354",1808,2048.6186765139
"355",1809,2187.13649430842
"356",1810,2005.97418714761
"357",1811,2246.85191823502
"358",1812,2002.08800648126
"359",1813,2049.17112267574
"360",1814,2240.10944460996
"361",1815,2035.97146625483
"362",1816,2231.59749249935
"363",1817,2293.93301203839
"364",1818,1998.94203689116
"365",1819,2013.24666955573
"366",1820,2056.31718651697
"367",1821,2135.7218267834
"368",1822,2312.12151159515
"369",1823,2119.10378145469
"370",1824,2202.45080003093
"371",1825,2313.9993226831
"372",1826,2350.27364003672
"373",1827,2079.18378021961
"374",1828,2233.08368945988
"375",1829,2182.91640038445
"376",1830,2264.07805929655
"377",1831,2000.68674764401
"378",1832,2001.29914546633
"379",1833,2003.25077023238
"380",1834,2004.69574223737
"381",1835,2132.91072491011
"382",1836,2271.55564327953
"383",1837,2000.27223063503
"384",1838,2242.52143106813
"385",1839,2310.0869368008
"386",1840,2237.15033482915
"387",1841,2002.07555905338
"388",1842,2029.05560621563
"389",1843,2182.78566517955
"390",1844,2219.296185894
"391",1845,2256.27176996606
"392",1846,2315.63889163171
"393",1847,2016.45837859101
"394",1848,2107.35080368449
"395",1849,2182.88230186855
"396",1850,2223.58361832673
"397",1851,2225.12749526175
"398",1852,2314.59907646048
"399",1853,2165.05965602341
"400",1854,2202.32636444319
"401",1855,2000.88944835083
"402",1856,2001.00630832452
"403",1857,2187.74236265807
"404",1858,2350.97474226805
"405",1859,2003.65986666366
"406",1860,2231.55945553613
"407",1861,2015.83721465281
"408",1862,2117.14994380262
"409",1863,2065.29599690405
"410",1864,2196.05408475773
"411",1865,2229.14831518971
"412",1866,2316.25797841258
"413",1867,2319.54821053776
"414",1868,2186.31789894759
"415",1869,2195.06424869803
"416",1870,2183.42265141752
"417",1871,2353.14077541454
"418",1872,2218.63002825081
"419",1873,2257.34103735974
"420",1874,2003.60179298421
"421",1875,2254.07319901783
"422",1876,2309.88912383914
"423",1877,2004.48699293837
"424",1878,2001.63463418568
"425",1879,2052.05587013412
"426",1880,2140.59973937372
"427",1881,2003.5556281265
"428",1882,2192.82328420909
"429",1883,2242.6859819695
"430",1884,2201.81568578592
"431",1885,2254.13858378946
"432",1886,2106.13477924108
"433",1887,2079.41862081792
"434",1888,2313.24139920668
"435",1889,2028.52128804301
"436",1890,2263.04068822848
"437",1891,2194.12888477105
"438",1892,2316.77386202824
"439",1893,2008.7562733373
"440",1894,2001.38893307292
"441",1895,2003.12673884568
"442",1896,2067.72972489122
"443",1897,2162.80884888085
"444",1898,1996.23787563327
"445",1899,2242.08600109504
"446",1900,2315.619917311
"447",1901,2003.66934750269
"448",1902,2229.76930756287
"449",1903,2164.77900266317
"450",1904,2261.00203559724
"451",1905,2319.41491835051
"452",1906,2001.86219840518
"453",1907,2200.36860733488
"454",1908,2318.09376655347
"455",1909,1997.48823760642
"456",1910,2008.58069531765
"457",1911,2177.02428962629
"458",1912,2243.01227397445
"459",1913,2260.31932256218
"460",1914,2115.51916523625
"461",1915,2240.92450673846
"462",1916,2076.68878042746
"463",1917,2313.83741369771
"464",1918,2000.30720550472
"465",1919,2180.96693298969
"466",1920,2271.72547563123
"467",1921,1999.26220852078
"468",1922,1999.312686045
"469",1923,1997.98324167353
"470",1924,2066.33498077502
"471",1925,2250.41288194468
"472",1926,2313.90178781294
"473",1927,1995.80801954263
"474",1928,2154.52539672938
"475",1929,2001.52537635369
"476",1930,2101.62804427879
"477",1931,2204.66962064411
"478",1932,2278.95370240899
"479",1933,2134.46583053812
"480",1934,2220.0379418773
"481",1935,1999.30055962322
"482",1936,2177.04559034988
"483",1937,2244.41058454359
"484",1938,2020.81058213858
"485",1939,2238.84341488724
