"","id","DIC"
"95",1549,2338.19883183311
"96",1550,2111.45905690583
"97",1551,2310.27890384097
"98",1552,2005.79666490571
"99",1553,2209.64916497347
"100",1554,2239.44590682243
"101",1555,2263.86437062134
"102",1556,2233.71215813949
"103",1557,2313.54500494718
"104",1558,2057.07016348502
"105",1559,2237.89825229032
"106",1560,2269.29703883081
"107",1561,2003.42918784682
"108",1562,2003.85747319089
"109",1563,2155.6459382143
"110",1564,2224.00475102512
"111",1565,2314.25357784552
"112",1566,2229.65230461454
"113",1567,2199.2356660639
"114",1568,2319.62312611872
"115",1569,2230.80669605965
"116",1570,2279.1384621133
"117",1571,2187.16961803007
"118",1572,2129.64888283076
"119",1573,2280.81777765776
"120",1574,2321.08123315115
"121",1575,2133.60599271381
"122",1576,2192.24039925236
"123",1577,2250.62480677191
"124",1578,2310.76817542693
"125",1579,2021.90128687146
"126",1580,2007.31096205563
"127",1581,2222.7187502384
"128",1582,2098.75559383762
"129",1583,2280.07182961093
"130",1584,2096.07795380713
"131",1585,2263.19478839642
"132",1586,2084.73871103328
"133",1587,2163.00384389052
"134",1588,2211.63226754779
"135",1589,2241.27629984552
"136",1590,2272.40711298604
"137",1591,2000.38273781904
"138",1592,2149.72687409735
"139",1593,2271.34938579747
"140",1594,2036.02157216554
"141",1595,2236.2462945771
"142",1596,2174.26302748218
"143",1597,2077.71313983924
"144",1598,2218.1436685654
"145",1599,2240.0450645531
"146",1600,2058.65335338745
"147",1601,2157.50055782706
"148",1602,2095.06746863843
"149",1603,2350.10753758591
"150",1604,2027.84767768567
"151",1605,2158.38702666764
"152",1606,2284.82093347218
"153",1607,1995.74984143283
"154",1608,2223.5457209637
"155",1609,2027.5281109259
"156",1610,2268.13730356115
"157",1611,2316.87464278512
"158",1612,2079.96286073367
"159",1613,2214.89560205262
"160",1614,2310.44756604382
"161",1615,2217.44144164245
"162",1616,2013.05549466893
"163",1617,2230.87105889251
"164",1618,2310.19609193176
"165",1619,2335.57886594626
"166",1620,2193.72957483141
"167",1621,1999.23177268756
"168",1622,2117.98218064863
"169",1623,2261.10155507887
"170",1624,2012.29047154333
"171",1625,2121.05956075151
"172",1626,2224.92386144362
"173",1627,2315.59325771247
"174",1628,2019.63638130009
"175",1629,2019.84899886597
"176",1630,2167.14804595436
"177",1631,2275.6782612785
"178",1632,2319.24787054151
"179",1633,2010.49927566288
"180",1634,2041.98522400843
"181",1635,2114.11206662941
"182",1636,2239.51356109004
"183",1637,2270.57051604178
"184",1638,2143.10151442225
"185",1639,2143.33371403801
"186",1640,2203.95615123056
"187",1641,2009.32207385401
"188",1642,2059.24702594094
"189",1643,2174.67472121752
"190",1644,2072.77316824703
"191",1645,2208.6420872616
"192",1646,2025.66043469104
"193",1647,2194.29536044641
"194",1648,2227.8975383641
"195",1649,2212.81731055058
"196",1650,2010.17384898088
"197",1651,2225.01046697085
"198",1652,2242.00812357212
"199",1653,2211.60351270785
"200",1654,2259.54197553318
"201",1655,2183.77632919701
"202",1656,2229.26595272047
"203",1657,2005.73204470001
"204",1658,2105.47509274183
"205",1659,2344.07501607785
"206",1660,2179.6474237543
"207",1661,2265.96030562999
"208",1662,2103.35964217
"209",1663,2301.9038149608
"210",1664,2001.10704675343
"211",1665,2004.03005773856
"212",1666,2233.88045811958
"213",1667,2280.71265010835
"214",1668,2318.32386848905
"215",1669,2029.25690591263
"216",1670,2215.23930420774
"217",1671,2280.47603625359
"218",1672,2317.42332730488
"219",1673,2012.03819126702
"220",1674,2318.11099365185
"221",1675,2065.6830893206
"222",1676,2142.12455287844
"223",1677,2200.53005789337
"224",1678,2313.06361088144
"225",1679,2231.08617018148
"226",1680,2000.71989062495
"227",1681,2200.03308382172
"228",1682,2078.42003922132
"229",1683,2257.79507818261
"230",1684,2351.39238590021
"231",1685,2022.47974804526
"232",1686,2078.959116298
"233",1687,2001.07059412564
"234",1688,2144.28480125676
"235",1689,2237.42116558548
"236",1690,2005.71194703581
"237",1691,2091.10109140689
"238",1692,2186.0538106744
"239",1693,2002.79187847798
"240",1694,2012.09994665244
"241",1695,2260.27821187376
"242",1696,2010.90785234396
"243",1697,2186.39255510052
"244",1698,2229.43932564396
"245",1699,2263.60848634462
"246",1700,2138.29719575826
"247",1701,2026.17881502573
"248",1702,2180.43478083677
"249",1703,2033.88978466162
"250",1704,2208.63351261926
"251",1705,2134.16738956079
"252",1706,2275.25226561744
"253",1707,2028.44967873501
"254",1708,2018.76388427797
"255",1709,2076.7950592683
"256",1710,2132.60013819222
"257",1711,2258.06958990243
"258",1712,2010.36176162747
"259",1713,2011.3745723597
"260",1714,2265.24811184504
"261",1715,2223.92320941807
"262",1716,2341.0041681941
"263",1717,2132.03412780348
"264",1718,2279.0979055813
"265",1719,2056.34220018454
"266",1720,2176.12087002927
"267",1721,2247.85287980746
"268",1722,2043.21274569889
"269",1723,2270.22007632855
"270",1724,2008.23044142111
"271",1725,2311.82086263655
"272",1726,2072.97061997411
"273",1727,2107.4722376607
"274",1728,2239.14285363649
"275",1729,2111.36125267848
"276",1730,2178.63977485272
"277",1731,2268.13356315169
"278",1732,2244.32422659945
"279",1733,2246.71216975247
"280",1734,2316.50462558662
"281",1735,2106.70536657764
"282",1736,2193.6267472609
"283",1737,2018.36048474919
"284",1738,2081.97012768615
"285",1739,2209.91556352191
"286",1740,2068.26078480578
"287",1741,2004.75327895211
"288",1742,2236.33589348045
"289",1743,2024.84581168535
"290",1744,2035.06712710728
"291",1745,2056.30266578183
"292",1746,1998.29855175929
"293",1747,2245.96703945405
"294",1748,2043.8327917949
"295",1749,2024.36257022615
"296",1750,2024.90598064314
"297",1751,2319.45296962233
"298",1752,2271.3373341381
"299",1753,2004.79193983559
"300",1754,2007.69675887022
"301",1755,2250.5648902717
"302",1756,2185.78852287372
"303",1757,2310.1722153125
"304",1758,2008.71984898798
"305",1759,2006.57639000402
"306",1760,2009.62746867788
"307",1761,2009.83292585299
"308",1762,2012.76039207732
"309",1763,2052.64216197218
"310",1764,2158.96874843787
"311",1765,2251.42385456577
"312",1766,2048.63031841479
"313",1767,2016.14317824098
"314",1768,2030.63332590888
"315",1769,2240.64299588053
"316",1770,2313.61945120619
"317",1771,2012.4909206527
"318",1772,2206.60341325622
"319",1773,2233.45378644393
"320",1774,2010.49411676545
"321",1775,2209.31162682937
"322",1776,2208.24953593079
"323",1777,2007.65100987215
"324",1778,2009.24633903291
"325",1779,2311.27448802824
"326",1780,2100.10530670419
"327",1781,2142.81773315528
"328",1782,2124.38222206775
"329",1783,2167.10557182334
"330",1784,2012.93129398889
"331",1785,2017.47426683366
"332",1786,2154.78553470688
"333",1787,2026.39858629371
"334",1788,2268.17775775838
"335",1789,2025.01815928533
"336",1790,2223.14493753098
"337",1791,2316.44536430633
"338",1792,2008.82416581454
"339",1793,2237.96963980058
"340",1794,2339.95882272475
"341",1795,2144.24013047896
"342",1796,1993.32240808146
"343",1797,2008.82912882517
"344",1798,2230.08312586012
"345",1799,2015.82021344522
"346",1800,2237.09655660443
"347",1801,2233.45007736889
"348",1802,2002.84872285728
"349",1803,2004.47890583118
"350",1804,2013.77133478512
"351",1805,2031.4086008532
"352",1806,2064.63278206454
"353",1807,2001.37086388633
"354",1808,2048.59829667918
"355",1809,2187.17817064004
"356",1810,2005.08290821392
"357",1811,2247.18256158602
"358",1812,2002.04735783398
"359",1813,2049.13996866537
"360",1814,2240.31988493254
"361",1815,2035.50608310475
"362",1816,2231.54572490958
"363",1817,2294.33682643561
"364",1818,1998.27689880558
"365",1819,2013.47589733287
"366",1820,2055.38924409713
"367",1821,2135.49678217074
"368",1822,2312.42268249066
"369",1823,2119.47059589798
"370",1824,2202.64169854059
"371",1825,2313.93871111158
"372",1826,2349.59520485711
"373",1827,2078.59193334987
"374",1828,2232.56677614572
"375",1829,2182.95234936936
"376",1830,2264.27756906551
"377",1831,2001.00289741656
"378",1832,2001.40521199183
"379",1833,2003.12582138788
"380",1834,2004.91027170951
"381",1835,2132.75801604274
"382",1836,2271.71732320624
"383",1837,2001.7147828461
"384",1838,2243.82459299934
"385",1839,2310.19415572262
"386",1840,2237.4155671076
"387",1841,2001.99148429532
"388",1842,2029.18993976144
"389",1843,2182.87378329037
"390",1844,2219.37447872149
"391",1845,2256.58588939379
"392",1846,2314.32647975805
"393",1847,2016.40432149205
"394",1848,2107.09830434718
"395",1849,2182.82076567869
"396",1850,2223.62550857834
"397",1851,2224.08104279102
"398",1852,2314.49968374141
"399",1853,2165.11640749565
"400",1854,2201.90777479564
"401",1855,2001.98479395741
"402",1856,2002.66249659578
"403",1857,2187.88462043987
"404",1858,2350.48623818729
"405",1859,2003.25072154913
"406",1860,2231.34785602706
"407",1861,2016.13170425516
"408",1862,2117.18458122723
"409",1863,2065.16734337582
"410",1864,2196.6370821323
"411",1865,2228.71605230547
"412",1866,2316.11640786565
"413",1867,2319.37685748208
"414",1868,2186.27949631122
"415",1869,2195.10442864031
"416",1870,2183.32551331615
"417",1871,2352.43851292276
"418",1872,2218.99120450059
"419",1873,2257.90148675579
"420",1874,2003.45821738112
"421",1875,2255.0273609731
"422",1876,2309.98600378566
"423",1877,2004.70828329038
"424",1878,2001.92668248953
"425",1879,2051.54081607785
"426",1880,2140.69256341383
"427",1881,2003.59003661528
"428",1882,2192.51422450602
"429",1883,2243.16311928146
"430",1884,2201.63653013434
"431",1885,2254.51220144567
"432",1886,2106.7928546731
"433",1887,2079.32783574946
"434",1888,2313.26901518794
"435",1889,2028.54408491769
"436",1890,2263.1457615791
"437",1891,2193.89302853248
"438",1892,2317.06851408494
"439",1893,2008.48923336877
"440",1894,2001.5053925552
"441",1895,2003.07189746435
"442",1896,2067.19088141135
"443",1897,2162.55175964943
"444",1898,1996.22233048803
"445",1899,2242.11398969663
"446",1900,2315.63805292687
"447",1901,2003.52088952819
"448",1902,2229.58904828834
"449",1903,2165.0007930364
"450",1904,2260.81502701611
"451",1905,2319.07283842676
"452",1906,2002.0862232777
"453",1907,2200.27001813869
"454",1908,2318.21561907474
"455",1909,1996.96585364114
"456",1910,2008.51676496796
"457",1911,2177.07383591065
"458",1912,2243.02530507496
"459",1913,2260.40095385384
"460",1914,2115.60928623046
"461",1915,2240.80022472514
"462",1916,2075.5965463097
"463",1917,2314.1009599934
"464",1918,2000.65225970768
"465",1919,2181.54852985396
"466",1920,2271.90203422305
"467",1921,1999.65287741779
"468",1922,1999.60159617666
"469",1923,1997.7475404027
"470",1924,2065.75752479027
"471",1925,2250.4558120118
"472",1926,2314.06626193171
"473",1927,1996.033862737
"474",1928,2154.36547192209
"475",1929,2001.75123635224
"476",1930,2101.79572609461
"477",1931,2204.65708262231
"478",1932,2280.10372938161
"479",1933,2134.34360394502
"480",1934,2219.9743992021
"481",1935,2002.14940987677
"482",1936,2177.74216680011
"483",1937,2245.70095044436
"484",1938,2020.68960552921
"485",1939,2238.48262447122
